date,open,high,low,close,volume,ticker
2018-08-14,282.92,284.17,282.48,283.9,43842031,SPY
2018-08-15,282.38,282.54,280.16,281.78,102925355,SPY
2018-08-16,283.4,285.04,283.36,284.06,69967919,SPY
2018-08-17,283.83,285.56,283.37,285.06,65618481,SPY
2018-08-20,285.57,285.97,285.06,285.67,39807490,SPY
2018-08-21,286.25,287.31,285.71,286.34,67271983,SPY
2018-08-22,285.88,286.76,285.58,286.17,44993333,SPY
2018-08-23,285.97,286.94,285.43,285.79,49204851,SPY
2018-08-24,286.44,287.67,286.38,287.51,57487399,SPY
2018-08-27,288.86,289.9,288.68,289.78,57072377,SPY
2018-08-28,290.3,290.42,289.4,289.92,46943472,SPY
2018-08-29,290.16,291.74,289.89,291.48,61485514,SPY
2018-08-30,290.94,291.36,289.63,290.3,61229501,SPY
2018-08-31,289.84,290.81,289.29,290.31,66140838,SPY
2018-09-04,289.84,290.21,288.68,289.81,57594367,SPY
2018-09-05,289.41,289.64,287.89,289.03,72452437,SPY
2018-09-06,289.15,289.49,287.0,288.16,65909863,SPY
2018-09-07,286.98,288.7,286.71,287.6,73524824,SPY
2018-09-10,288.74,289.04,287.88,288.1,50210903,SPY
2018-09-11,287.37,289.55,286.98,289.05,50530492,SPY
2018-09-12,289.06,289.8,288.23,289.12,59810758,SPY
2018-09-13,290.32,291.04,290.0,290.83,51034222,SPY
2018-09-14,291.06,291.27,290.0,290.88,55079875,SPY
2018-09-17,290.82,290.86,289.03,289.34,68244043,SPY
2018-09-18,289.58,291.58,289.55,290.91,61930407,SPY
2018-09-19,290.97,291.69,290.83,291.22,49080562,SPY
2018-09-20,292.64,293.94,291.24,293.58,100360646,SPY
2018-09-21,293.09,293.22,291.81,291.99,105479656,SPY
2018-09-24,291.34,291.5,290.37,291.02,53409645,SPY
2018-09-25,291.53,291.65,290.48,290.75,44370037,SPY
2018-09-26,290.91,292.24,289.41,289.88,79739674,SPY
2018-09-27,290.41,291.91,290.1,290.69,59249455,SPY
2018-09-28,289.99,291.28,289.95,290.72,70091385,SPY
2018-10-01,292.11,292.93,290.98,291.73,62078937,SPY
2018-10-02,291.56,292.36,291.14,291.56,47258227,SPY
2018-10-03,292.74,293.21,291.32,291.72,64694594,SPY
2018-10-04,291.18,291.24,287.66,289.44,111545910,SPY
2018-10-05,289.69,290.27,286.22,287.82,105951698,SPY
2018-10-08,287.05,288.22,285.5,287.82,87742172,SPY
2018-10-09,287.39,288.86,286.77,287.4,74338982,SPY
2018-10-10,286.83,286.91,277.88,278.3,214731042,SPY
2018-10-11,277.08,278.9,270.36,272.17,274840491,SPY
2018-10-12,276.77,277.09,272.37,275.95,183186492,SPY
2018-10-15,275.55,277.04,274.3,274.4,102263717,SPY
2018-10-16,276.6,280.82,276.07,280.4,118255834,SPY
2018-10-17,280.44,281.15,277.56,280.45,110625987,SPY
2018-10-18,279.4,280.07,274.97,276.4,134557525,SPY
2018-10-19,277.13,279.3,275.47,276.25,139901634,SPY
2018-10-22,277.0,277.36,274.41,275.01,82415812,SPY
2018-10-23,270.95,274.87,268.61,273.61,146352719,SPY
2018-10-24,273.33,273.76,264.7,265.32,177806697,SPY
2018-10-25,267.38,271.81,266.23,270.08,138061545,SPY
2018-10-26,265.92,271.0,262.29,265.33,201574596,SPY
2018-10-29,268.8,270.25,259.85,263.86,160749101,SPY
2018-10-30,263.67,268.12,263.12,267.77,157115995,SPY
2018-10-31,270.65,273.23,270.12,270.63,128296325,SPY
2018-11-01,271.6,273.73,270.38,273.51,99495037,SPY
2018-11-02,274.75,275.23,269.59,271.89,122634107,SPY
2018-11-05,272.44,274.01,271.35,273.39,65622482,SPY
2018-11-06,273.32,275.3,273.25,275.12,60085894,SPY
2018-11-07,277.56,281.1,277.08,281.01,102752099,SPY
2018-11-08,280.11,281.22,279.22,280.5,65584886,SPY
2018-11-09,279.03,279.24,276.18,277.76,98812561,SPY
2018-11-12,277.19,277.46,271.99,272.57,99673574,SPY
2018-11-13,273.09,275.33,271.25,272.06,98176610,SPY
2018-11-14,274.16,274.61,268.45,270.2,125335931,SPY
2018-11-15,268.78,273.54,267.01,273.02,135101437,SPY
2018-11-16,271.79,274.75,271.21,273.73,126668040,SPY
2018-11-19,273.05,273.38,268.07,269.1,103061706,SPY
2018-11-20,265.36,267.0,263.15,264.12,136021311,SPY
2018-11-21,265.86,267.15,265.01,265.02,75563743,SPY
2018-11-23,263.18,264.82,263.07,263.25,42807878,SPY
2018-11-26,265.78,267.75,265.34,267.5,79981362,SPY
2018-11-27,266.34,268.4,265.66,268.4,75502441,SPY
2018-11-28,269.6,274.58,268.33,274.58,127629633,SPY
2018-11-29,273.71,275.55,272.43,273.98,82346420,SPY
2018-11-30,273.81,276.28,273.45,275.65,98204190,SPY
2018-12-03,280.28,280.4,277.51,279.3,103017719,SPY
2018-12-04,278.37,278.85,269.9,270.25,177986013,SPY
2018-12-06,265.92,269.97,262.44,269.84,204185411,SPY
2018-12-07,269.46,271.22,262.63,263.57,161018923,SPY
2018-12-10,263.37,265.16,258.62,264.07,151445885,SPY
2018-12-11,267.66,267.87,262.48,264.13,121504431,SPY
2018-12-12,267.47,269.0,265.37,265.46,97976706,SPY
2018-12-13,266.52,267.49,264.12,265.37,96662717,SPY
2018-12-14,262.96,264.03,259.85,260.47,116961071,SPY
2018-12-17,259.4,260.65,253.53,255.36,165492257,SPY
2018-12-18,257.2,257.95,253.28,255.08,134515094,SPY
2018-12-19,255.17,259.4,249.35,251.26,214992763,SPY
2018-12-20,249.86,251.62,244.65,247.17,252053377,SPY
2018-12-21,246.74,249.71,239.98,240.7,255345633,SPY
2018-12-24,239.04,240.84,234.27,234.34,147311588,SPY
2018-12-26,235.97,246.18,233.76,246.18,218485360,SPY
2018-12-27,242.57,248.29,238.96,248.07,186267342,SPY
2018-12-28,249.58,251.4,246.45,247.75,153100189,SPY
2018-12-31,249.56,250.19,247.47,249.92,144299370,SPY
2019-01-02,245.98,251.21,245.95,250.18,126925199,SPY
2019-01-03,248.23,248.57,243.67,244.21,144140692,SPY
2019-01-04,247.59,253.11,247.17,252.39,142628834,SPY
2019-01-07,252.69,255.95,251.69,254.38,103139100,SPY
2019-01-08,256.82,257.31,254.0,256.77,102512587,SPY
2019-01-09,257.56,258.91,256.19,257.97,95006554,SPY
2019-01-10,256.26,259.16,255.5,258.88,96823923,SPY
2019-01-11,257.68,259.01,257.03,258.98,73858110,SPY
2019-01-14,256.86,258.3,256.41,257.4,70908227,SPY
2019-01-15,257.82,260.7,257.81,260.35,85208271,SPY
2019-01-16,260.83,261.97,260.6,260.98,77636710,SPY
2019-01-17,260.01,263.92,259.96,262.96,96118435,SPY
2019-01-18,264.98,266.98,263.0,266.46,127900303,SPY
2019-01-22,264.82,265.06,261.06,262.86,115531183,SPY
2019-01-23,264.01,264.79,260.66,263.41,86030287,SPY
2019-01-24,263.21,264.2,262.08,263.55,59204139,SPY
2019-01-25,265.61,266.7,263.66,265.78,96883358,SPY
2019-01-28,263.39,263.83,261.79,263.76,85613655,SPY
2019-01-29,263.92,264.55,262.48,263.41,66136334,SPY
2019-01-30,265.1,268.52,264.25,267.58,92473671,SPY
2019-01-31,267.51,270.47,267.27,269.93,104012073,SPY
2019-02-01,270.15,271.2,269.18,270.06,85782524,SPY
2019-02-04,270.11,272.03,269.36,271.96,60744844,SPY
2019-02-05,272.44,273.44,271.88,273.1,79552774,SPY
2019-02-06,272.79,273.34,271.92,272.74,58347791,SPY
2019-02-07,270.94,271.55,268.29,270.14,95481961,SPY
2019-02-08,268.75,270.58,267.83,270.47,75788861,SPY
2019-02-11,271.2,271.49,270.03,270.62,68021423,SPY
2019-02-12,272.42,274.52,272.34,274.1,72270221,SPY
2019-02-13,275.03,275.93,274.56,274.99,65277204,SPY
2019-02-14,273.78,275.64,272.87,274.38,83234396,SPY
2019-02-15,276.36,277.41,276.13,277.37,97088659,SPY
2019-02-19,276.48,278.58,276.47,277.85,59120804,SPY
2019-02-20,277.81,278.92,277.25,278.41,76610767,SPY
2019-02-21,277.7,278.1,276.35,277.42,64214727,SPY
2019-02-22,278.11,279.36,277.4,279.14,78114616,SPY
2019-02-25,280.73,281.31,279.43,279.52,69030699,SPY
2019-02-26,279.13,280.3,278.9,279.32,56844101,SPY
2019-02-27,278.52,279.59,277.48,279.2,56921570,SPY
2019-02-28,278.96,279.45,278.32,278.68,69268293,SPY
2019-03-01,280.44,280.88,278.82,280.42,78880548,SPY
2019-03-04,281.6,281.87,276.84,279.4,106494637,SPY
2019-03-05,279.54,279.76,278.41,279.02,59114559,SPY
2019-03-06,279.15,279.16,276.97,277.33,75039771,SPY
2019-03-07,276.83,276.99,274.07,275.01,94885089,SPY
2019-03-08,272.94,274.65,272.42,274.46,85795799,SPY
2019-03-11,275.26,278.62,275.23,278.44,65098897,SPY
2019-03-12,279.06,280.07,278.85,279.49,79667530,SPY
2019-03-13,280.48,282.38,280.3,281.34,80639153,SPY
2019-03-14,281.37,281.84,280.67,281.16,67518366,SPY
2019-03-15,280.54,282.21,280.33,281.31,81308979,SPY
2019-03-18,281.55,282.66,281.3,282.33,62199806,SPY
2019-03-19,283.51,284.36,281.41,282.4,90268121,SPY
2019-03-20,282.16,283.5,280.32,281.55,84609210,SPY
2019-03-21,280.64,285.18,280.59,284.73,79550375,SPY
2019-03-22,283.22,283.8,279.18,279.25,122659286,SPY
2019-03-25,278.87,280.19,277.64,279.04,85575197,SPY
2019-03-26,280.99,282.18,279.56,281.12,68125920,SPY
2019-03-27,281.11,281.76,277.93,279.65,72224722,SPY
2019-03-28,280.35,281.21,279.07,280.71,56238545,SPY
2019-03-29,282.39,282.84,281.14,282.48,82186806,SPY
2019-04-01,284.7,286.16,284.4,285.83,77617945,SPY
2019-04-02,286.04,286.23,285.09,285.97,40070351,SPY
2019-04-03,287.32,287.76,285.75,286.42,68243202,SPY
2019-04-04,286.78,287.46,286.01,287.18,48997505,SPY
2019-04-05,287.92,288.63,287.6,288.57,58621729,SPY
2019-04-08,288.1,288.91,287.37,288.79,53566335,SPY
2019-04-09,287.72,288.08,286.7,287.31,66142316,SPY
2019-04-10,287.77,288.39,287.31,288.29,52601499,SPY
2019-04-11,288.83,288.84,287.58,288.21,55093100,SPY
2019-04-12,290.0,290.47,288.26,290.16,69727782,SPY
2019-04-15,290.24,290.35,289.08,289.97,49596685,SPY
2019-04-16,290.95,291.01,289.5,290.16,52153197,SPY
2019-04-17,291.4,291.43,288.99,289.45,58268295,SPY
2019-04-18,290.1,290.32,288.66,290.02,68708513,SPY
2019-04-22,289.17,290.44,289.07,290.27,40160140,SPY
2019-04-23,290.68,293.14,290.42,292.88,52246633,SPY
2019-04-24,292.79,293.16,292.07,292.23,50392914,SPY
2019-04-25,292.12,292.78,290.73,292.05,57770862,SPY
2019-04-26,292.1,293.49,291.24,293.41,50916423,SPY
2019-04-29,293.51,294.45,293.41,293.87,57197747,SPY
2019-04-30,293.49,294.34,291.92,294.02,81111733,SPY
2019-05-01,294.72,294.95,291.8,291.81,71671870,SPY
2019-05-02,291.68,292.7,289.52,291.18,65030170,SPY
2019-05-03,292.82,294.34,291.3,294.03,56543653,SPY
2019-05-06,289.25,293.31,288.9,292.82,107198069,SPY
2019-05-07,290.15,290.81,285.81,287.93,144729908,SPY
2019-05-08,287.53,289.43,286.87,287.53,91568287,SPY
2019-05-09,285.23,287.33,283.3,286.66,103471104,SPY
2019-05-10,285.62,288.94,282.3,288.1,112429293,SPY
2019-05-13,282.42,283.49,279.93,280.86,127290527,SPY
2019-05-14,281.99,285.1,281.85,283.4,77003230,SPY
2019-05-15,281.59,285.77,281.36,285.06,73956407,SPY
2019-05-16,285.84,289.21,285.76,287.7,76749643,SPY
2019-05-17,285.14,288.6,285.12,285.84,100353024,SPY
2019-05-20,284.06,285.43,283.12,283.95,62877610,SPY
2019-05-21,285.83,286.93,285.55,286.51,46847085,SPY
2019-05-22,285.45,286.69,285.1,285.63,49482472,SPY
2019-05-23,283.16,283.21,280.57,282.14,98733847,SPY
2019-05-24,283.74,284.2,282.09,282.78,55268095,SPY
2019-05-28,283.09,284.15,280.13,280.15,70029356,SPY
2019-05-29,278.91,279.36,276.71,278.27,104972927,SPY
2019-05-30,279.11,280.04,277.81,279.03,62523780,SPY
2019-05-31,276.2,277.12,275.24,275.27,86862782,SPY
2019-06-03,275.31,276.55,273.09,274.57,96427952,SPY
2019-06-04,277.12,280.68,276.62,280.53,77231889,SPY
2019-06-05,282.33,282.99,280.32,282.96,71169717,SPY
2019-06-06,283.29,285.55,282.57,284.8,69430381,SPY
2019-06-07,285.93,288.85,285.74,287.65,74272199,SPY
2019-06-10,289.37,290.82,288.87,288.97,60799053,SPY
2019-06-11,290.99,291.4,288.18,288.9,58641325,SPY
2019-06-12,288.64,289.26,287.82,288.39,47096312,SPY
2019-06-13,289.4,289.98,288.62,289.58,48945156,SPY
2019-06-14,289.26,289.93,288.41,289.26,52324716,SPY
2019-06-17,289.52,290.22,289.18,289.37,39205709,SPY
2019-06-18,291.39,293.57,290.99,292.4,85434823,SPY
2019-06-19,292.55,293.65,291.47,293.06,78674377,SPY
2019-06-20,296.04,296.31,293.13,295.86,116570017,SPY
2019-06-21,294.13,295.52,293.76,294.0,83309466,SPY
2019-06-24,294.23,294.58,293.47,293.64,47582730,SPY
2019-06-25,293.7,293.73,290.64,290.76,82028656,SPY
2019-06-26,291.75,292.31,290.35,290.47,51584902,SPY
2019-06-27,291.31,292.06,290.89,291.5,40355239,SPY
2019-06-28,292.58,293.55,292.01,293.0,59350929,SPY
2019-07-01,296.68,296.92,294.33,295.66,79107474,SPY
2019-07-02,295.61,296.49,294.68,296.43,61504544,SPY
2019-07-03,297.18,298.82,297.02,298.8,40898896,SPY
2019-07-05,297.44,298.64,296.01,298.46,51677326,SPY
2019-07-08,297.01,298.26,296.22,296.82,45841772,SPY
2019-07-09,295.54,297.52,295.48,297.19,41101279,SPY
2019-07-10,298.37,299.66,297.78,298.61,58595558,SPY
2019-07-11,299.32,299.58,298.2,299.31,50889481,SPY
2019-07-12,299.85,300.73,299.51,300.65,40354410,SPY
2019-07-15,301.13,301.13,300.19,300.75,33910261,SPY
2019-07-16,300.65,300.88,299.44,299.71,40567964,SPY
2019-07-17,299.75,299.93,297.74,297.74,44102443,SPY
2019-07-18,297.19,299.25,296.7,298.83,51701687,SPY
2019-07-19,300.04,300.07,296.96,297.17,71081238,SPY
2019-07-22,297.61,298.5,297.04,297.9,43687404,SPY
2019-07-23,299.14,300.03,298.22,300.03,44657973,SPY
2019-07-24,299.19,301.44,299.09,301.44,47213232,SPY
2019-07-25,300.94,301.0,299.11,300.0,55394092,SPY
2019-07-26,300.76,302.23,300.62,302.01,45084077,SPY
2019-07-29,301.88,301.93,300.85,301.46,38126462,SPY
2019-07-30,299.91,301.17,299.49,300.72,45849045,SPY
2019-07-31,300.99,301.2,295.2,297.43,104245162,SPY
2019-08-01,297.6,300.87,293.96,294.84,142646576,SPY
2019-08-02,293.85,294.12,290.9,292.62,116749695,SPY
2019-08-05,288.09,288.21,281.72,283.82,178745449,SPY
2019-08-06,285.91,288.04,284.28,287.8,120711682,SPY
2019-08-07,284.4,288.82,282.04,287.97,140572265,SPY
2019-08-08,289.62,293.62,289.01,293.62,87713904,SPY
2019-08-09,292.58,293.24,289.65,291.62,93729958,SPY
2019-08-12,289.96,291.61,287.02,288.07,65527630,SPY
2019-08-13,287.74,294.15,287.36,292.55,94792972,SPY
2019-08-14,288.07,292.46,283.76,283.9,135622053,SPY
2019-08-15,284.88,285.64,282.39,284.65,101929845,SPY
2019-08-16,286.48,289.33,284.71,288.85,85825286,SPY
2019-08-19,292.19,293.08,291.44,292.33,53640153,SPY
2019-08-20,291.77,292.36,289.95,290.09,51652752,SPY
2019-08-21,292.48,292.86,291.72,292.45,49723430,SPY
2019-08-22,293.23,293.93,290.4,292.36,51739292,SPY
2019-08-23,290.92,292.76,283.47,284.85,149318151,SPY
2019-08-26,287.27,288.0,285.58,288.0,72620598,SPY
2019-08-27,289.54,289.95,286.03,286.87,68262998,SPY
2019-08-28,286.14,289.07,285.25,288.89,59852324,SPY
2019-08-29,291.72,293.16,290.61,292.58,57998913,SPY
2019-08-30,294.22,294.24,291.42,292.45,62961780,SPY
2019-09-03,290.57,291.58,289.27,290.74,69231875,SPY
2019-09-04,293.14,294.06,292.31,294.04,47003957,SPY
2019-09-05,296.79,298.83,294.0,297.82,83356779,SPY
2019-09-06,298.17,298.76,297.42,298.05,49584290,SPY
2019-09-09,299.14,299.24,297.16,298.2,51260290,SPY
2019-09-10,297.36,298.2,295.97,298.13,57947101,SPY
2019-09-11,298.47,300.34,297.75,300.25,68821066,SPY
2019-09-12,301.25,302.46,300.41,301.29,72908745,SPY
2019-09-13,301.78,302.17,300.68,301.09,62104838,SPY
2019-09-16,299.84,301.14,299.45,300.16,58191175,SPY
2019-09-17,299.94,301.02,299.75,300.92,42904427,SPY
2019-09-18,300.49,301.22,298.24,301.1,74192091,SPY
2019-09-19,301.53,302.63,300.71,301.08,78099215,SPY
2019-09-20,300.36,300.67,297.41,298.28,97455979,SPY
2019-09-23,297.55,299.0,297.27,298.21,47541321,SPY
2019-09-24,299.41,299.84,294.81,295.87,97367568,SPY
2019-09-25,295.96,298.11,294.33,297.62,73434081,SPY
2019-09-26,297.63,297.86,295.45,297.0,58722357,SPY
2019-09-27,297.83,297.95,293.69,295.4,84781110,SPY
2019-09-30,295.97,297.55,295.92,296.77,52562761,SPY
2019-10-01,297.74,298.46,293.0,293.24,89900420,SPY
2019-10-02,291.5,291.51,286.64,288.06,124523974,SPY
2019-10-03,287.81,290.45,284.82,290.42,85906799,SPY
2019-10-04,291.14,294.63,290.82,294.35,66700681,SPY
2019-10-07,293.47,295.26,292.77,293.08,60656561,SPY
2019-10-08,291.04,291.85,288.49,288.53,101575470,SPY
2019-10-09,290.75,292.3,288.66,291.27,65707329,SPY
2019-10-10,291.18,294.21,291.0,293.24,57255974,SPY
2019-10-11,296.27,298.74,296.14,296.28,101228577,SPY
2019-10-14,295.93,296.67,295.57,295.95,40546668,SPY
2019-10-15,297.1,299.7,296.97,298.88,47832356,SPY
2019-10-16,298.37,299.16,297.92,298.4,50563596,SPY
2019-10-17,299.68,300.24,298.52,299.28,46784885,SPY
2019-10-18,298.69,299.4,296.99,297.97,64338028,SPY
2019-10-21,299.42,300.21,298.94,299.99,39460901,SPY
2019-10-22,300.58,300.9,298.91,299.01,49126038,SPY
2019-10-23,298.73,299.94,298.5,299.88,34991829,SPY
2019-10-24,300.91,301.07,299.46,300.37,35857459,SPY
2019-10-25,299.74,302.2,299.68,301.6,45205412,SPY
2019-10-28,302.94,303.85,302.91,303.3,42146965,SPY
2019-10-29,303.0,304.23,302.86,303.21,44284921,SPY
2019-10-30,303.43,304.55,301.99,304.14,49643928,SPY
2019-10-31,304.13,304.13,301.73,303.33,69053791,SPY
2019-11-01,304.92,306.19,304.74,306.14,71141515,SPY
2019-11-04,307.85,308.0,306.96,307.37,60606916,SPY
2019-11-05,307.59,307.92,306.71,307.03,42933219,SPY
2019-11-06,307.03,307.4,306.06,307.1,46487108,SPY
2019-11-07,308.57,309.65,307.66,308.18,54272274,SPY
2019-11-08,307.8,309.0,307.03,308.94,49068797,SPY
2019-11-11,307.42,308.54,307.27,308.35,35934909,SPY
2019-11-12,308.75,309.99,308.15,309.0,46484624,SPY
2019-11-13,307.91,309.54,307.66,309.1,54459018,SPY
2019-11-14,308.79,309.64,308.09,309.55,52001874,SPY
2019-11-15,311.02,311.84,310.26,311.79,62706192,SPY
2019-11-18,311.53,312.28,311.03,312.02,49327980,SPY
2019-11-19,312.68,312.69,311.22,311.93,67927818,SPY
2019-11-20,311.28,311.85,309.06,310.77,79696276,SPY
2019-11-21,310.89,311.01,309.39,310.27,54664690,SPY
2019-11-22,311.09,311.24,309.85,310.96,44850228,SPY
2019-11-25,311.98,313.37,311.98,313.37,48762676,SPY
2019-11-26,313.41,314.28,313.06,314.08,37727953,SPY
2019-11-27,314.61,315.48,314.37,315.48,44793179,SPY
2019-11-29,314.86,315.13,314.06,314.31,36592740,SPY
2019-12-02,314.59,314.66,311.17,311.64,76110027,SPY
2019-12-03,308.65,309.64,307.13,309.55,75172709,SPY
2019-12-04,310.7,312.12,310.32,311.46,49190402,SPY
2019-12-05,312.23,312.25,310.58,312.02,40781669,SPY
2019-12-06,314.12,315.31,314.11,314.87,48956767,SPY
2019-12-09,314.44,315.18,313.8,313.88,34904315,SPY
2019-12-10,313.82,314.55,312.81,313.53,53107133,SPY
2019-12-11,314.03,314.7,313.44,314.42,53521450,SPY
2019-12-12,314.43,317.99,314.17,317.13,96585802,SPY
2019-12-13,316.87,318.67,316.02,317.32,81546487,SPY
2019-12-16,319.22,320.15,317.25,319.5,82836128,SPY
2019-12-17,319.92,320.25,319.48,319.57,61131769,SPY
2019-12-18,320.0,320.25,319.53,319.59,48199955,SPY
2019-12-19,319.8,320.98,319.52,320.9,85388424,SPY
2019-12-20,320.46,321.97,319.39,320.73,149338215,SPY
2019-12-23,321.59,321.65,321.06,321.22,53015641,SPY
2019-12-24,321.47,321.52,320.9,321.23,20270007,SPY
2019-12-26,321.65,322.95,321.64,322.94,31024188,SPY
2019-12-27,323.74,323.8,322.28,322.86,42554820,SPY
2019-12-30,322.95,323.1,320.55,321.08,49782730,SPY
2019-12-31,320.53,322.13,320.15,321.86,57106998,SPY
